,raw_text,with_accent
4816,цепа,ц+епа
4817,цепкий,ц+епкий
4818,цепок,ц+епок
4819,цепки,ц+епки
4820,цепь,цепь
4821,церковь,ц+ерковь
4822,цех,цех
4823,цеховой,цехов+ой
4824,цикловой,циклов+ой
4825,цилиндровый,цил+индровый
4826,цимбалы,цимб+алы
4827,цинизм,цин+изм
4828,цирковой,цирков+ой
4829,циркуль,ц+иркуль
4830,цирюльник,цир+юльник
4831,цистерна,цист+ерна
4832,цитадель,цитад+ель
4833,цифровой,цифров+ой
4834,цоколь,ц+околь
4835,цокотать,цокот+ать
4836,цукаты,цук+аты
4837,цыгане,цыг+ане
4838,чабан,чаб+ан
4839,чавыча,чав+ыча
4840,чага,ч+ага
4841,чадить,чад+ить
4842,чадо,ч+адо
4843,чадра,чадр+а
4844,чай,чай
4845,чайка,ч+айка
4846,чайхана,чайхан+а
4847,чайхан,чайх+ан
4848,чан,чан
4849,чаровник,чаровн+ик
4850,чартер,ч+артер
4851,чартерный,ч+артерный
4852,часовня,час+овня
4853,частик,част+ик
4854,частиковый,частик+овый
4855,частить,част+ить
4856,частник,ч+астник
4857,частный,ч+астный
4858,частота,частот+а
4859,частый,ч+астый
4860,часть,часть
4861,части,ч+асти
4862,чахлый,ч+ахлый
4863,чахла,ч+ахла
4864,чах,чах
4865,чахоточный,чах+оточный
4866,чаша,ч+аша
4867,чаща,ч+аща
4868,чёботы,ч+ёботы
4869,чебрец,чебр+ец
4870,чебурек,чебур+ек
4871,чебуречная,чебур+ечная
4872,чека,чек+а
4873,чеканный,чек+анный
4874,чеканен,чек+анен
4875,чековый,ч+ековый
4876,чёлн,ч+ёлн
4877,чело,чел+о
4878,человек,челов+ек
4879,челюстной,челюстн+ой
4880,челюсть,ч+елюсть
4881,червиветь,черв+иветь
4882,червь,червь
4883,черевички,черев+ички
4884,череп,ч+ереп
4885,черешня,чер+ешня
4886,черкать,черк+ать
4887,чёрный,ч+ёрный
4888,чёрен,ч+ёрен
4889,черпальный,черп+альный
4890,черпальный,ч+ерпальный
4891,черпать,ч+ерпать
4892,черстветь,черств+еть
4893,черстветь,ч+ерстветь
4894,чёрствый,ч+ёрствый
4895,чёрств,ч+ёрств
4896,чертить,черт+ить
4897,чесальный,чес+альный
4898,чесать,чес+ать
4899,чесаться,чес+аться
4900,честный,ч+естный
4901,честь,честь
4902,чесуча,чесуч+а
4903,чета,чет+а
4904,четверть,ч+етверть
4905,чёткий,ч+ёткий
4906,четья,ч+етья
4907,чешуйка,чеш+уйка
4908,чибис,ч+ибис
4909,чинить,чин+ить
4910,чинны,ч+инны
4911,чистилище,чист+илище
4912,чистильщик,ч+истильщик
4913,чистить,ч+истить
4914,чистый,ч+истый
4915,чиста,чист+а
4916,чистюля,чист+юля
4917,читальня,чит+альня
4918,членить,член+ить
4919,чрево,чр+ево
4920,чрезвычайный,чрезвыч+айный
4921,чрезмерный,чрезм+ерный
4922,чрезмерен,чрезм+ерен
4923,чтить,чтить
4924,чтимый,чт+имый
4925,что,что
4926,чувственный,ч+увственный
4927,чувство,ч+увство
4928,чувствовать,ч+увствовать
4929,чудить,чуд+ить
4930,чудиться,ч+удиться
4931,чудо,ч+удо
4932,чуда,ч+уда
4933,чудовищный,чуд+овищный
4934,чуждый,ч+уждый
4935,чужд,чужд
4936,чум,чум
4937,чумы,чум+ы
4938,чумной,чумн+ой
4939,чумный,ч+умный
4940,чуткий,ч+уткий
4941,чутка,чутк+а
4942,чуточный,ч+уточный
4943,шабаш,ш+абаш
4944,шабаш,шаб+аш
4945,шалунья,шал+унья
4946,шальной,шальн+ой
4947,шальна,шальн+а
4948,шампиньон,шампинь+он
4949,шампунь,шамп+унь
4950,шампунь,шамп+унь
4951,шантаж,шант+аж
4952,шапочный,ш+апочный
4953,шар,шар
4954,шаровары,шаров+ары
4955,шартрез,шартр+ез
4956,шарф,шарф
4957,шасси,шасс+и
4958,шатен,шат+ен
4959,шаткий,ш+аткий
4960,шаток,ш+аток
4961,шатки,ш+атки
4962,шашка,ш+ашка
4963,швеллер,шв+еллер
4964,шевелить,шевел+ить
4965,шевелящий,шев+елящий
4966,шевелиться,шевел+иться
4967,шедевр,шед+евр
4968,шелковица,шелков+ица
4969,шёлковый,ш+ёлковый
4970,шёлкопрядение,шё+лкопряд+ение
4971,шелушить,шелуш+ить
4972,шельф,шельф
4973,шептать,шепт+ать
4974,шёрстка,ш+ёрстка
4975,шёрстный,ш+ёрстный
4976,шерстяной,шерстян+ой
4977,шерстяный,шерст+яный
4978,шест,шест
4979,шестерня,шестерн+я
4980,шестерён,шестер+ён
4981,шеф,шеф
4982,шило,ш+ило
4983,шильце,ш+ильце
4984,шимпанзе,шимпанз+е
4985,шинель,шин+ель
4986,шиньон,шинь+он
4987,шип,шип2
4988,широкий,шир+окий
4989,широк,шир+ок
4990,шифрованный,шифр+ованный
4991,шифровать,шифров+ать
4992,шихта,ш+ихта
4993,шихтовый,ш+ихтовый
4994,шкала,шкал+а
4995,шкаф,шкаф
4996,шкафу,шкаф+у
4997,шкипер,шк+ипер
4998,шкурить,шк+урить
4999,шкурить,шкур+ить
5000,шлем,шлем
5001,шлея,шле+я
5002,шлюз,шлюз
5003,шлюзы,шлюз+ы
5004,шлягер,шл+ягер
5005,шмель,шмель
5006,шмыгнуть,шмыгн+уть
5007,шмыгнуть,шм+ыгнуть
5008,шницель,шн+ицель
5009,шовинизм,шовин+изм
5010,шомпол,ш+омпол
5011,шорты,ш+орты
5012,шоссе,шосс+е
5013,шоссейный,шосс+ейный
5014,шотландка,шотл+андка
5015,шотландка,шотл+андка
5016,шотландцы,шотл+андцы
5017,шоумен,шоум+ен
5018,шофёр,шоф+ёр
5019,шофёрский,шоф+ёрский
5020,шоферский,ш+оферский
5021,шпалы,шп+алы
5022,шпатель,шп+атель
5023,шпилевой,шпилев+ой
5024,шпиль,шпиль
5025,шпоры,шп+оры
5026,шприц,шприц
5027,шприцы,шприц+ы
5028,шпроты,шпр+оты
5029,шрифт,шрифт
5030,штаб,штаб
5031,штабель,шт+абель
5032,штевень,шт+евень
5033,штекер,шт+екер
5034,штемпелевать,штемпелев+ать
5035,штемпелюет,штемпел+юет
5036,штемпель,шт+емпель
5037,штепсель,шт+епсель
5038,штиблеты,штибл+еты
5039,штилевой,штилев+ой
5040,штилевый,шт+илевый
5041,штиль,штиль
5042,штифт,штифт
5043,штифтовой,штифтов+ой
5044,штольня,шт+ольня
5045,шторм,шторм
5046,штрек,штрек
5047,штрих,штрих
5048,штурман,шт+урман
5049,штык,штык
5050,штыковой,штыков+ой
5051,штырь,штырь
5052,шулер,ш+улер
5053,шулеры,ш+улеры
5054,шум,шум
5055,шумы,шум+ы
5056,шумный,ш+умный
5057,шумен,ш+умен
5058,шурп,шурп
5059,шурф,шурф
5060,шустрый,ш+устрый
5061,шустро,ш+устро
5062,шутить,шут+ить
5063,шуточный,ш+уточный
5064,шхеры,шх+еры
